Grupo;Departamento;División;Género;Salario base;Pago de tiempo extra;Grado de estudio
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;M;285.700.967;41.21;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;25.195.756;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;25.195.756;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;254.125.227;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;253.017.455;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;M;253.020.147;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;253.017.514;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;244.461.366;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;M;244.461.366;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;M;244.479.917;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;245.523.521;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;245.523.521;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;245.523.521;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;245.523.521;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;245.523.521;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;237.220.827;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;237.220.827;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;M;237.220.827;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;23.828.405;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;23.828.405;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;M;23.828.405;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;23.828.405;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;23.828.405;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;M;23.828.405;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;23.828.405;33.21;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;230.225.745;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;M;230.225.752;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;230.225.752;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;230.225.752;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;230.225.752;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;230.225.752;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;231.289.054;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;231.289.054;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;223.467.685;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;231.289.054;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;M;231.295.041;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;M;223.467.042;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;21.693.889;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;21.693.889;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;M;21.693.889;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;21.693.889;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;M;21.693.889;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;21.693.889;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;M;21.693.889;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;21.693.889;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;M;21.693.889;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;21.693.889;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;21.693.889;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;21.693.889;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;218.002.179;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;218.007.536;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;218.007.536;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;218.002.179;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;188.965.125;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;210.630.125;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;210.630.125;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;210.630.125;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;210.630.125;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;210.630.125;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;21138.84;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;21138.84;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;M;21138.84;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;21138.84;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;M;21138.84;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;21138.84;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;21138.84;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;M;21138.84;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;21138.84;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;21138.84;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;20424;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;20424;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;M;18257.5;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;M;20424;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;20424;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;M;20424;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;M;20424;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;20424;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;18257.5;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;20424;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;M;20424;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;20424;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;20424;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;20424;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;20424;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;M;20424;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;20424;0;10
POL;Department of Police;POL 47 FSB Traffic Division School Safety Section;F;20424;0;10
POL;Department of Police;POL 47 HQ Office of the Chief;F;86103;0;N18
POL;Department of Police;POL 47 HQ Office of the Chief;M;113488;37920.26;P5
POL;Department of Police;POL 47 HQ Office of the Chief;F;146890.82;3047.63;A2
POL;Department of Police;POL 47 HQ Office of the Chief;M;113488;24636.85;P5
POL;Department of Police;POL 47 HQ Office of the Chief;M;109649;772.3;P5
POL;Department of Police;POL 47 HQ Office of the Chief;M;112592;1287.87;A1
POL;Department of Police;POL 47 HQ Office of the Chief;M;102359;8394.46;P5
POL;Department of Police;POL 47 HQ Office of the Chief;M;98896;29442.47;P5
POL;Department of Police;POL 47 HQ Office of the Chief;M;98896;17344.77;P5
POL;Department of Police;POL 47 HQ Office of the Chief;M;92319;26112.2;P5
POL;Department of Police;POL 47 HQ Office of the Chief;M;120612;12941.28;A1
POL;Department of Police;POL 47 HQ Office of the Chief Internal Affairs Division;M;124833;585.94;A1
POL;Department of Police;POL 47 HQ Office of the Chief Internal Affairs Division;M;159165.73;1664.39;A2
POL;Department of Police;POL 47 HQ Office of the Chief Internal Affairs Division;M;124833;7898.64;A1
POL;Department of Police;POL 47 HQ Office of the Chief Internal Affairs Division;F;190185;0;A3
POL;Department of Police;POL 47 HQ Office of the Chief Internal Affairs Division;M;124833;1849.03;A1
POL;Department of Police;POL 47 HQ Office of the Chief Internal Affairs Division;M;124833;12313.59;A1
POL;Department of Police;POL 47 HQ Office of the Chief Internal Affairs Division;F;124833;1014.19;A1
POL;Department of Police;POL 47 HQ Office of the Chief Internal Affairs Division;M;124833;0;A1
POL;Department of Police;POL 47 HQ Office of the Chief Internal Affairs Division;M;124833;301.37;A1
POL;Department of Police;POL 47 HQ Office of the Chief Internal Affairs Division;M;120612;5266.61;A1
POL;Department of Police;POL 47 HQ Office of the Chief Internal Affairs Division;M;112592;12366.84;A1
POL;Department of Police;POL 47 HQ Office of the Chief Internal Affairs Division;F;753.202.428;249.11;16
POL;Department of Police;POL 47 HQ Office of the Chief Legal and Labor Relations Division;M;159107.11;0;A2
POL;Department of Police;POL 47 HQ Office of the Chief Legal and Labor Relations Division;F;80008;0;N21
POL;Department of Police;POL 47 HQ Office of the Chief Professional Accountability Division;F;124833;47.99;A1
POL;Department of Police;POL 47 HQ Office of the Chief Professional Accountability Division;F;107367;404.83;23
POL;Department of Police;POL 47 HQ Office of the Chief Professional Accountability Division;M;124833;0;A1
POL;Department of Police;POL 47 HQ Office of the Chief Professional Accountability Division;M;124833;2879.22;A1
POL;Department of Police;POL 47 HQ Office of the Chief Professional Accountability Division;F;124833;1483.67;A1
POL;Department of Police;POL 47 HQ Office of the Chief Professional Accountability Division;M;189473;0;A3
POL;Department of Police;POL 47 HQ Office of the Chief Professional Accountability Division;F;1.013.513.342;0;N25
POL;Department of Police;POL 47 HQ Office of the Chief Public Information Office;F;789.470.024;0;16
POL;Department of Police;POL 47 HQ Office of the Chief Public Information Office;F;875.819.212;4613.79;21
POL;Department of Police;POL 47 HQ Office of the Chief Public Information Office;M;94186;23372.59;P4
POL;Department of Police;POL 47 HQ Office of the Chief Public Information Office;F;82078;20763.59;P4
POL;Department of Police;POL 47 HQ Office of the Chief Public Information Office;F;146195.46;0;M3
POL;Department of Police;POL 47 HQ Police Chief;M;258000;0;EX1
POL;Department of Police;POL 47 Investigative Services Bureau;M;218000;0;EX2
POL;Department of Police;POL 47 Investigative Services Bureau;F;157216.52;0;A2
POL;Department of Police;POL 47 Investigative Services Bureau;M;107367;123.82;23
POL;Department of Police;POL 47 Investigative Services Bureau;F;82436;0;N17
POL;Department of Police;POL 47 ISB Criminal Investigations Division;M;135221.8;3533.14;A2
POL;Department of Police;POL 47 ISB Criminal Investigations Division;M;190185;548.62;A3
POL;Department of Police;POL 47 ISB Criminal Investigations Division 1st District Investigative Section;M;109123;130.88;P5
POL;Department of Police;POL 47 ISB Criminal Investigations Division 1st District Investigative Section;M;124833;9225.32;A1
POL;Department of Police;POL 47 ISB Criminal Investigations Division 1st District Investigative Section;M;108084;7274.77;P4
POL;Department of Police;POL 47 ISB Criminal Investigations Division 1st District Investigative Section;M;113488;27141.79;P5
POL;Department of Police;POL 47 ISB Criminal Investigations Division 1st District Investigative Section;M;100897;10071.37;P4
POL;Department of Police;POL 47 ISB Criminal Investigations Division 1st District Investigative Section;M;108084;1636.91;P4
POL;Department of Police;POL 47 ISB Criminal Investigations Division 1st District Investigative Section;F;751.490.694;0;16
POL;Department of Police;POL 47 ISB Major Crimes Division;M;188994.36;12872.06;A3
POL;Department of Police;POL 47 ISB Criminal Investigations Division 2nd District Investigative Section;M;108084;857.53;P4
POL;Department of Police;POL 47 ISB Criminal Investigations Division 2nd District Investigative Section;M;108084;8688.58;P4
POL;Department of Police;POL 47 ISB Criminal Investigations Division 2nd District Investigative Section;F;108084;86.42;P4
POL;Department of Police;POL 47 ISB Criminal Investigations Division 2nd District Investigative Section;M;124833;2810.15;A1
POL;Department of Police;POL 47 ISB Criminal Investigations Division 2nd District Investigative Section;M;108084;5703.73;P4
POL;Department of Police;POL 47 ISB Criminal Investigations Division 2nd District Investigative Section;F;78947;0;16
POL;Department of Police;POL 47 ISB Criminal Investigations Division 2nd District Investigative Section;M;108084;1946.69;P4
POL;Department of Police;POL 47 ISB Criminal Investigations Division 2nd District Investigative Section;M;113488;12140.01;P5
POL;Department of Police;POL 47 ISB Criminal Investigations Division 3rd District Investigative Section;F;789.470.029;0;16
POL;Department of Police;POL 47 ISB Criminal Investigations Division 3rd District Investigative Section;M;124833;13135;A1
POL;Department of Police;POL 47 ISB Criminal Investigations Division 3rd District Investigative Section;M;108084;6483.24;P4
